NNLS: Solver (v) 1.0
(c) 2010 Suvrit Sra
Matrix = 12121800 bytes, rhs = 10680 bytes
Extra Memory used=207884 bytes
Time		Obj
380.020	3.3270557e+008	1.3924008e+040
380.145	3.3269997e+008	1.3990023e+040
380.270	3.3267268e+008	1.3966364e+040
380.379	3.3265757e+008	1.3949542e+040
380.504	3.3260324e+008	1.3928072e+040
380.629	3.3255322e+008	2.6003104e+040
380.754	3.3254503e+008	1.3970739e+040
380.880	3.3253956e+008	1.3940144e+040
380.989	3.3246078e+008	1.393201e+040
381.114	3.3245409e+008	1.3900076e+040
381.239	3.3244097e+008	1.3922207e+040
381.364	3.3243566e+008	1.3930869e+040
381.489	3.3224197e+008	1.3925326e+040
381.614	3.3223238e+008	1.387109e+040
381.723	3.3221088e+008	1.3908633e+040
381.848	3.3220533e+008	1.388708e+040
381.973	3.3217173e+008	1.3900524e+040
382.083	3.3216566e+008	1.3923369e+040
382.208	3.3212393e+008	1.3909299e+040
382.333	3.3211866e+008	1.3883768e+040
382.442	3.3208201e+008	1.3895395e+040
382.567	3.3207604e+008	1.3920407e+040
382.692	3.3204773e+008	1.3904259e+040
382.801	3.3204258e+008	1.3880183e+040
382.926	3.320028e+008	1.3891055e+040
383.051	3.319967e+008	1.3917536e+040
383.161	3.3197273e+008	1.3899791e+040
383.286	3.3196767e+008	1.3877285e+040
383.411	3.3191861e+008	1.3886946e+040
383.536	3.3191218e+008	1.3916579e+040
383.645	3.3189365e+008	1.389572e+040
383.770	3.3188871e+008	1.387519e+040
383.895	3.3181562e+008	1.3882983e+040
384.020	3.3180821e+008	1.3919741e+040
384.130	3.3179561e+008	1.3891889e+040
384.255	3.317904e+008	1.3873451e+040
384.380	3.3161895e+008	1.3878833e+040
384.505	3.3160959e+008	1.3921234e+040
384.614	3.3160022e+008	1.3883097e+040
384.739	3.3159509e+008	1.3865774e+040
384.864	3.3094152e+008	1.3868351e+040
384.989	3.3091621e+008	1.6203237e+040
385.098	3.309096e+008	1.385086e+040
385.223	3.3090431e+008	1.3834439e+040
385.333	3.3011045e+008	1.3831338e+040
385.458	3.3005701e+008	2.6565168e+040
385.583	3.3003317e+008	1.5983452e+040
385.692	3.30021e+008	1.4981414e+040
385.817	3.2997397e+008	1.3715511e+040
385.942	3.2995896e+008	1.727683e+040
386.067	3.2994472e+008	1.374633e+040
386.192	3.299389e+008	1.3787843e+040
386.301	3.299005e+008	1.3772165e+040
386.426	3.2988806e+008	1.3749611e+040
386.551	3.2983402e+008	1.3775179e+040
386.661	3.2982457e+008	1.3684847e+040
386.786	3.2981824e+008	1.373411e+040
386.911	3.2981349e+008	1.3753187e+040
387.036	3.297511e+008	1.3759166e+040
387.145	3.2972858e+008	1.9058146e+040
387.270	3.2972202e+008	1.3782675e+040
387.395	3.29717e+008	1.3766975e+040
387.505	3.2816832e+008	1.3765496e+040
387.630	3.2813396e+008	2.3980141e+040
387.755	3.2811438e+008	2.3996013e+040
387.880	3.2810913e+008	1.5448771e+040
388.005	3.280693e+008	1.375109e+040
388.114	3.2805242e+008	1.6122333e+040
388.239	3.2804586e+008	1.3684504e+040
388.364	3.2803935e+008	1.3693262e+040
388.489	3.2778141e+008	1.3694931e+040
388.614	3.277237e+008	1.7767864e+040
388.739	3.277015e+008	1.3678904e+040
388.864	3.2769292e+008	1.373172e+040
389.036	3.276576e+008	1.370787e+040
389.192	3.2763499e+008	1.3696842e+040
389.364	3.2768617e+008	1.3698488e+040
389.551	3.2740748e+008	8.9105388e+040
389.739	3.2732461e+008	4.8731432e+040
389.880	3.2727676e+008	3.6999821e+040
390.020	3.2719269e+008	3.5050884e+040
390.130	3.2716697e+008	3.7508581e+040
390.255	3.2712648e+008	2.5760248e+040
390.380	3.2710562e+008	1.9577247e+040
390.505	3.2917889e+008	1.4737791e+040
390.614	3.2717799e+008	1.9789157e+041
390.739	3.2699514e+008	5.4025014e+040
390.864	3.2695344e+008	2.4532787e+040
390.989	3.2692623e+008	1.3514753e+040
391.114	3.2690859e+008	1.3535026e+040
391.223	3.2688109e+008	1.3589047e+040
391.348	3.2686784e+008	1.3667767e+040
391.473	3.2677725e+008	1.3646142e+040
391.598	3.2666923e+008	3.5224077e+040
391.723	3.2666033e+008	1.3711016e+040
391.833	3.2665431e+008	1.3675168e+040
391.958	3.2660111e+008	1.3662534e+040
392.083	3.2658915e+008	1.3612368e+040
392.239	3.265707e+008	1.3667817e+040
392.380	3.26565e+008	1.3602942e+040
392.505	3.2655695e+008	1.3631869e+040
392.630	3.2655264e+008	1.365179e+040
392.755	3.2605865e+008	1.3647403e+040
392.880	3.2602004e+008	1.8846897e+040
393.005	3.2601341e+008	1.3677777e+040
393.114	3.2600236e+008	1.3663533e+040
393.239	3.2582428e+008	1.364929e+040
393.364	3.2579359e+008	1.3495129e+040
393.489	3.2577019e+008	1.3577856e+040
393.614	3.2575802e+008	1.3602787e+040
393.739	3.2569195e+008	1.3625409e+040
393.848	3.2567818e+008	1.4857258e+040
393.973	3.2567187e+008	1.3573613e+040
394.098	3.2566745e+008	1.3590144e+040
394.208	3.2564446e+008	1.3597484e+040
394.333	3.2563624e+008	1.3657364e+040
394.458	3.2562882e+008	1.3614741e+040
394.583	3.2562419e+008	1.3606939e+040
394.708	3.2295162e+008	1.3608349e+040
394.817	3.217609e+008	1.2140573e+041
394.942	3.2202642e+008	5.8955807e+040
395.067	3.214364e+008	1.2456745e+041
395.192	3.2137315e+008	6.2133012e+040
395.317	3.2132939e+008	3.107147e+040
395.442	3.2122504e+008	2.5867731e+040
395.567	3.2109422e+008	1.9688621e+040
395.677	3.2102559e+008	1.3545643e+040
395.802	3.2100588e+008	1.3422516e+040
395.927	3.210153e+008	1.346496e+040
396.052	3.2098831e+008	2.5005673e+040
396.161	3.2097709e+008	1.3499087e+040
396.286	3.209702e+008	1.4518216e+040
396.411	3.2095599e+008	1.3419983e+040
396.536	3.2095085e+008	1.3456215e+040
396.645	3.2093642e+008	1.3430872e+040
396.770	3.2091839e+008	1.3428751e+040
396.895	3.2042369e+008	1.3438779e+040
397.005	3.2025504e+008	6.5956566e+040
397.130	3.2020039e+008	3.4923682e+040
397.255	3.2016636e+008	3.9452938e+040
397.380	3.2010933e+008	2.416465e+040
397.505	3.2008584e+008	4.6864162e+040
397.614	3.200734e+008	1.7860952e+040
397.739	3.2005998e+008	1.4213377e+040
397.864	3.2025683e+008	1.3394296e+040
397.989	3.1997338e+008	6.2230552e+040
398.114	3.1995234e+008	2.0093799e+040
398.223	3.1994372e+008	1.3376035e+040
398.348	3.1993177e+008	1.3357685e+040
398.473	3.1992491e+008	1.3363878e+040
398.583	3.1983681e+008	1.3381713e+040
398.708	3.1981999e+008	1.3473089e+040
398.833	3.1981559e+008	1.3380995e+040
398.958	3.19791e+008	1.6893872e+040
399.067	3.1978462e+008	1.3441093e+040
399.192	3.1978016e+008	1.3411808e+040
399.317	3.1967565e+008	1.3404486e+040
399.427	3.1966982e+008	1.3363786e+040
399.552	3.1965984e+008	1.3390215e+040
399.677	3.1965496e+008	1.3403377e+040
399.802	3.1931852e+008	1.3398409e+040
399.911	3.1931035e+008	1.3373389e+040
400.036	3.1928009e+008	1.3394054e+040
400.161	3.192752e+008	1.3365753e+040
400.286	3.1924425e+008	1.3378934e+040
400.411	3.1923903e+008	1.340019e+040
400.520	3.1920893e+008	1.3386843e+040
400.645	3.1920408e+008	1.3364349e+040
400.770	3.1917502e+008	1.3377501e+040
400.880	3.1916982e+008	1.3397834e+040
401.005	3.1914007e+008	1.338443e+040
401.130	3.1913523e+008	1.3361818e+040
401.239	3.1910619e+008	1.3374949e+040
401.364	3.1910099e+008	1.3395301e+040
401.489	3.1907138e+008	1.3381868e+040
401.599	3.1906654e+008	1.3359255e+040
401.724	3.1903743e+008	1.337235e+040
401.848	3.1903223e+008	1.3392751e+040
401.974	3.1900281e+008	1.3379276e+040
402.083	3.1899798e+008	1.3356708e+040
402.208	3.189687e+008	1.3369748e+040
402.333	3.189635e+008	1.3390218e+040
402.442	3.1893435e+008	1.3376681e+040
402.567	3.1892952e+008	1.3354188e+040
402.692	3.189e+008	1.3367152e+040
402.802	3.1889479e+008	1.3387717e+040
402.927	3.1886599e+008	1.3374091e+040
403.052	3.1886118e+008	1.3351705e+040
403.161	3.1883129e+008	1.3364564e+040
403.286	3.1882608e+008	1.3385263e+040
403.411	3.1879775e+008	1.3371513e+040
403.520	3.1879295e+008	1.334927e+040
403.645	3.1876254e+008	1.3361987e+040
403.770	3.1875732e+008	1.3382877e+040
403.880	3.1872964e+008	1.3368951e+040
404.005	3.1872485e+008	1.3346902e+040
404.130	3.1869369e+008	1.3359425e+040
404.255	3.1868845e+008	1.3380587e+040
404.380	3.1866162e+008	1.3366412e+040
404.489	3.1865685e+008	1.3344622e+040
404.614	3.186246e+008	1.3356881e+040
404.739	3.1861934e+008	1.3378437e+040
404.849	3.1859364e+008	1.3363905e+040
404.974	3.185889e+008	1.3342462e+040
405.099	3.1855503e+008	1.3354358e+040
405.224	3.1854972e+008	1.3376492e+040
405.333	3.1852551e+008	1.3361443e+040
405.458	3.185208e+008	1.3340458e+040
405.583	3.1848445e+008	1.3351856e+040
405.692	3.1847909e+008	1.3374857e+040
405.817	3.1845678e+008	1.3359042e+040
405.942	3.1845212e+008	1.3338658e+040
406.067	3.1841182e+008	1.3349372e+040
406.192	3.1840634e+008	1.3373711e+040
406.302	3.1838645e+008	1.3356724e+040
406.427	3.1838184e+008	1.3337112e+040
406.552	3.1833474e+008	1.3346885e+040
406.677	3.1832908e+008	1.337339e+040
406.802	3.1831211e+008	1.3354524e+040
406.927	3.1830758e+008	1.3335864e+040
407.036	3.1824738e+008	1.3344336e+040
407.161	3.1824133e+008	1.3374652e+040
407.270	3.1822774e+008	1.3352502e+040
407.395	3.1822329e+008	1.3334918e+040
407.520	3.1813154e+008	1.3341562e+040
407.645	3.1812447e+008	1.3379728e+040
407.755	3.1811449e+008	1.3350788e+040
407.880	3.1810989e+008	1.3334065e+040
408.005	3.1788658e+008	1.3338293e+040
408.130	3.1787646e+008	1.3390029e+040
408.239	3.1786914e+008	1.3346618e+040
408.364	3.1786459e+008	1.3329448e+040
408.489	3.1520901e+008	1.3330462e+040
408.599	3.1513248e+008	3.0640087e+040
408.724	3.1512677e+008	1.3227014e+040
408.849	3.1512232e+008	1.3212296e+040
408.974	3.1493408e+008	1.3211256e+040
409.099	3.1491909e+008	1.3283763e+040
409.208	3.1490881e+008	1.3310452e+040
409.333	3.1490397e+008	1.3251692e+040
409.442	3.1486496e+008	1.3251685e+040
409.567	3.1485541e+008	1.3224405e+040
409.692	3.1483812e+008	1.3194872e+040
409.817	3.1483311e+008	1.3236804e+040
409.927	3.1481485e+008	1.3218623e+040
410.052	3.1481041e+008	1.3198904e+040
410.177	3.1476238e+008	1.3208843e+040
410.302	3.1475718e+008	1.3238055e+040
410.411	3.1474104e+008	1.321885e+040
410.536	3.1473661e+008	1.3198896e+040
410.661	3.1468433e+008	1.3207949e+040
410.770	3.1467872e+008	1.3233813e+040
410.895	3.1466324e+008	1.3214388e+040
411.020	3.1465885e+008	1.3196782e+040
411.130	3.1459403e+008	1.320491e+040
411.255	3.1458812e+008	1.3234174e+040
411.380	3.1457497e+008	1.321222e+040
411.505	3.1457065e+008	1.3195155e+040
411.630	3.1448185e+008	1.3201949e+040
411.739	3.1447527e+008	1.3236222e+040
411.864	3.1446484e+008	1.3209613e+040
411.989	3.1446058e+008	1.3193306e+040
412.099	3.1429856e+008	1.3198191e+040
412.224	3.1428985e+008	1.3245006e+040
412.349	3.142822e+008	1.3207085e+040
412.474	3.1427778e+008	1.3190575e+040
412.583	3.1338147e+008	1.319248e+040
412.708	3.1334076e+008	2.1254293e+040
412.833	3.1333479e+008	1.3211597e+040
412.958	3.133295e+008	1.3195296e+040
413.083	3.1292346e+008	1.3188544e+040
413.208	3.1289185e+008	2.1479716e+040
413.317	3.1288217e+008	1.2998217e+040
413.442	3.1287535e+008	1.2981079e+040
413.567	3.1283384e+008	1.2996671e+040
413.692	3.1282021e+008	1.3173497e+040
413.802	3.1279558e+008	1.3112117e+040
413.927	3.1277875e+008	1.3613703e+040
414.052	3.1277352e+008	1.3133259e+040
414.177	3.1276956e+008	1.311749e+040
414.286	3.121691e+008	1.3117443e+040
414.411	3.1198233e+008	3.8300615e+040
414.536	3.1201848e+008	1.9415909e+040
414.661	3.1194023e+008	3.3110537e+040
414.771	3.1193064e+008	1.6596619e+040
414.896	3.1192525e+008	1.3189794e+040
415.021	3.1191039e+008	1.3162823e+040
415.146	3.1190261e+008	1.3117656e+040
415.255	3.1181455e+008	1.3122972e+040
415.380	3.1180817e+008	1.3045259e+040
415.505	3.1180016e+008	1.3081435e+040
415.630	3.1179495e+008	1.3091645e+040
415.755	3.0819463e+008	1.3091955e+040
415.864	3.0739997e+008	1.0053032e+041
415.989	3.1305175e+008	6.8189192e+040
416.114	3.079374e+008	3.5316789e+041
416.239	3.0714664e+008	1.757067e+041
416.364	3.0696646e+008	7.9427764e+040
416.474	3.0691184e+008	3.7384135e+040
416.599	3.0689671e+008	2.0946826e+040
416.724	3.0681321e+008	1.7036524e+040
416.849	3.0677064e+008	1.2973149e+040
416.974	3.0675563e+008	1.5874846e+040
417.083	3.0674321e+008	1.3985037e+040
417.208	3.067355e+008	1.2866524e+040
417.333	3.0673066e+008	1.2887623e+040
417.458	3.0670035e+008	1.2886048e+040
417.583	3.0663615e+008	3.1027541e+040
417.692	3.0662914e+008	1.2876497e+040
417.817	3.0662398e+008	1.2857941e+040
417.942	3.0656114e+008	1.2856253e+040
418.067	3.0654612e+008	1.2919499e+040
418.177	3.065067e+008	1.2880848e+040
418.302	3.0642189e+008	3.3060305e+040
418.411	3.0641145e+008	1.2900544e+040
418.536	3.0640618e+008	1.2867561e+040
418.661	3.0637718e+008	1.2859014e+040
418.786	3.0637117e+008	1.2860146e+040
418.911	3.06343e+008	1.2877056e+040
419.021	3.0633045e+008	1.2871426e+040
419.146	3.0343128e+008	1.287494e+040
419.271	3.0282844e+008	1.2943437e+041
419.380	3.0269383e+008	6.0481368e+040
419.505	3.0254641e+008	6.7413816e+040
419.630	3.0237198e+008	3.9906607e+040
419.755	3.0231983e+008	4.9530839e+040
419.864	3.0226711e+008	2.4420369e+040
419.989	3.0211799e+008	6.7466739e+040
420.114	3.0210528e+008	2.1160895e+040
420.239	3.0209217e+008	1.5236187e+040
420.364	3.0204635e+008	1.4596832e+040
420.474	3.0191688e+008	6.1030016e+040
420.599	3.019112e+008	1.2725708e+040
420.708	3.0190481e+008	1.2721542e+040
420.833	3.0179224e+008	1.2723135e+040
420.958	3.0175017e+008	2.4488555e+040
421.083	3.0174334e+008	1.2779658e+040
421.192	3.0173771e+008	1.2781809e+040
421.318	3.0166646e+008	1.2772706e+040
421.443	3.0164977e+008	1.261881e+040
421.552	3.016254e+008	1.2680674e+040
421.677	3.0161332e+008	1.2714584e+040
421.802	3.0136681e+008	1.2720696e+040
421.927	3.0133586e+008	2.7023672e+040
422.036	3.0132349e+008	1.4298549e+040
422.161	3.0131577e+008	1.5492674e+040
422.271	3.0129942e+008	1.2699282e+040
422.396	3.0129395e+008	1.2739611e+040
422.521	3.0128427e+008	1.2710321e+040
422.646	3.0126944e+008	1.2706428e+040
422.771	3.001706e+008	1.2702924e+040
422.896	3.0011832e+008	1.5373531e+040
423.005	3.0015891e+008	1.3177097e+040
423.130	3.0009398e+008	3.2616664e+040
423.255	3.0008546e+008	1.6463626e+040
423.380	3.0008153e+008	1.2627822e+040
423.505	3.000657e+008	1.2609554e+040
423.614	3.0005962e+008	1.2591607e+040
423.739	3.0002594e+008	1.261249e+040
423.864	3.0000566e+008	1.2625307e+040
423.974	3.0013956e+008	1.2647156e+040
424.099	2.9999966e+008	6.579507e+040
424.224	2.9994761e+008	3.8980082e+040
424.349	2.9991745e+008	3.3752778e+040
424.458	2.9986655e+008	2.4249878e+040
424.583	2.9984238e+008	4.5448774e+040
424.708	2.9983174e+008	1.7686438e+040
424.818	2.9982752e+008	1.2606044e+040
424.943	2.9999335e+008	1.26063e+040
425.068	2.9976225e+008	7.6067392e+040
425.193	2.9974794e+008	1.8231154e+040
425.302	2.997425e+008	1.260265e+040
425.427	2.9973263e+008	1.2589353e+040
425.536	2.9972776e+008	1.2591536e+040
425.661	2.9965815e+008	1.2604674e+040
425.786	2.9965069e+008	1.2677098e+040
425.896	2.9963915e+008	1.2632283e+040
426.021	2.996342e+008	1.263191e+040
426.146	2.9948282e+008	1.2623217e+040
426.271	2.994742e+008	1.2601472e+040
426.380	2.9944534e+008	1.2588944e+040
426.505	2.9943963e+008	1.2652242e+040
426.630	2.9943002e+008	1.2623537e+040
426.755	2.9942583e+008	1.2609046e+040
426.864	2.991751e+008	1.2612191e+040
426.989	2.9916451e+008	1.2643965e+040
427.114	2.9915817e+008	1.2601111e+040
427.224	2.9915392e+008	1.2590913e+040
427.349	2.9802613e+008	1.2593409e+040
427.474	2.977751e+008	3.4879742e+040
427.599	2.9775946e+008	1.2633065e+040
427.708	2.9773452e+008	2.0554681e+040
427.833	2.9772919e+008	1.2592594e+040
427.958	2.9772438e+008	1.2570949e+040
428.083	2.9763938e+008	1.2560457e+040
428.208	2.9762392e+008	1.2432417e+040
428.318	2.9760784e+008	1.2518751e+040
428.443	2.9760208e+008	1.2475811e+040
428.568	2.9759552e+008	1.2508988e+040
428.693	2.9759155e+008	1.2527913e+040
428.818	2.9652241e+008	1.252688e+040
428.927	2.96408e+008	3.3777766e+040
429.052	2.9638984e+008	1.7556575e+040
429.177	2.9636172e+008	2.1416081e+040
429.302	2.9635445e+008	1.3521965e+040
429.427	2.9634733e+008	1.260801e+040
429.552	2.9629495e+008	1.2587902e+040
429.661	2.9628115e+008	1.2426302e+040
429.786	2.9625498e+008	1.2480367e+040
429.911	2.9624424e+008	1.256922e+040
430.021	2.96239e+008	1.2459881e+040
430.146	2.9623552e+008	1.2470221e+040
430.271	2.9620485e+008	1.2472524e+040
430.380	2.9619132e+008	1.2542928e+040
430.505	2.961862e+008	1.2480448e+040
430.630	2.9618188e+008	1.2470693e+040
430.739	2.9578444e+008	1.2469893e+040
430.864	2.9576646e+008	1.2534848e+040
430.989	2.9575803e+008	1.2572044e+040
431.114	2.9575238e+008	1.254305e+040
431.239	2.9569556e+008	1.2534081e+040
431.349	2.9567814e+008	1.2405233e+040
431.474	2.956605e+008	1.2423526e+040
431.599	2.956465e+008	1.2548904e+040
431.708	2.9564141e+008	1.2480146e+040
431.833	2.9563741e+008	1.2462371e+040
431.958	2.9520777e+008	1.2458493e+040
432.068	2.9520025e+008	1.2397261e+040
432.193	2.9519011e+008	1.24378e+040
432.318	2.9518613e+008	1.2425851e+040
432.427	2.9505778e+008	1.2431065e+040
432.552	2.9504636e+008	1.2498918e+040
432.677	2.9503784e+008	1.2445423e+040
432.786	2.9503093e+008	1.2445265e+040
432.911	2.9474929e+008	1.243885e+040
433.036	2.9472541e+008	1.2339282e+040
433.146	2.9470924e+008	1.2360202e+040
433.271	2.9470288e+008	1.2428542e+040
433.396	2.9468631e+008	1.2405013e+040
433.505	2.9467687e+008	1.2418577e+040
433.630	2.9440994e+008	1.2412182e+040
433.755	2.9433326e+008	2.6787498e+040
433.865	2.9432447e+008	1.2446552e+040
433.990	2.9431353e+008	1.242462e+040
434.115	2.9426878e+008	1.2408734e+040
434.240	2.9425331e+008	1.2372745e+040
434.349	2.9420537e+008	1.2384818e+040
434.474	2.9419205e+008	1.2479766e+040
434.599	2.9418644e+008	1.2416705e+040
434.708	2.9418187e+008	1.2403916e+040
434.833	2.9360283e+008	1.2401015e+040
434.958	2.9356315e+008	1.6448088e+040
435.083	2.9354511e+008	1.2332123e+040
435.193	2.9353796e+008	1.2292401e+040
435.318	2.9351868e+008	1.2323877e+040
435.443	2.935087e+008	1.2349778e+040
435.552	2.9341304e+008	1.2352563e+040
435.677	2.9323179e+008	3.904145e+040
435.802	2.9321186e+008	2.3219593e+040
435.927	2.9316876e+008	3.4188458e+040
436.036	2.9315952e+008	2.1567843e+040
436.161	2.9315152e+008	1.2402945e+040
436.286	2.9311135e+008	1.2385024e+040
436.411	2.9309628e+008	1.232596e+040
436.521	2.9305881e+008	1.233379e+040
436.646	2.9268448e+008	7.0426725e+040
436.771	2.9265878e+008	1.7507052e+040
436.896	2.9265082e+008	1.2462524e+040
437.021	2.9263537e+008	1.2431009e+040
437.146	2.9262643e+008	1.2389325e+040
437.255	2.9256228e+008	1.2387581e+040
437.380	2.9255339e+008	1.2274074e+040
437.505	2.9254439e+008	1.2332253e+040
437.615	2.9254049e+008	1.2296041e+040
437.740	2.9251625e+008	1.2309158e+040
437.865	2.925114e+008	1.2336116e+040
437.990	2.9248442e+008	1.232301e+040
438.099	2.9248021e+008	1.231307e+040
438.224	2.9241664e+008	1.2320044e+040
438.349	2.9241103e+008	1.2351728e+040
438.458	2.9239916e+008	1.2332524e+040
438.583	2.9239494e+008	1.2317686e+040
438.708	2.922927e+008	1.2322228e+040
438.833	2.9228616e+008	1.2345972e+040
438.943	2.9227746e+008	1.2322421e+040
439.068	2.9227332e+008	1.231014e+040
439.193	2.9203869e+008	1.231352e+040
439.302	2.920286e+008	1.2370215e+040
439.427	2.9202226e+008	1.2329817e+040
439.552	2.9201812e+008	1.2314022e+040
439.677	2.8944683e+008	1.2313028e+040
439.786	2.8919458e+008	3.4137508e+040
439.911	2.8912413e+008	3.1236787e+040
440.036	2.8908231e+008	2.6930114e+040
440.161	2.8906446e+008	1.5617746e+040
440.271	2.8905258e+008	1.1960824e+040
440.396	2.890087e+008	1.1991401e+040
440.521	2.8899423e+008	1.2150024e+040
440.630	2.8899912e+008	1.2066427e+040
440.755	2.8896732e+008	1.9868885e+040
440.880	2.8896233e+008	1.2175676e+040
441.005	2.8895932e+008	1.2140266e+040
441.115	2.8885325e+008	1.2135116e+040
441.240	2.8883544e+008	1.2219821e+040
441.365	2.8889136e+008	1.2083326e+040
441.490	2.8881877e+008	3.4901732e+040
441.599	2.8880842e+008	1.7404178e+040
441.724	2.8880315e+008	1.2200985e+040
441.849	2.8879587e+008	1.2172364e+040
441.974	2.8879245e+008	1.2155761e+040
442.083	2.8862441e+008	1.2159958e+040
442.208	2.8861653e+008	1.221589e+040
442.333	2.8861122e+008	1.2170176e+040
442.443	2.8860785e+008	1.2154566e+040
442.568	2.871765e+008	1.2155057e+040
442.693	2.8579233e+008	1.2822967e+041
442.818	2.857325e+008	3.1867883e+040
442.927	2.8559103e+008	2.6605723e+040
443.052	2.8553935e+008	1.2247401e+040
443.177	2.8551476e+008	1.2110625e+040
443.302	2.8560651e+008	1.2030062e+040
443.412	2.8547359e+008	4.1864725e+040
443.537	2.8545909e+008	1.20852e+040
443.662	2.8545511e+008	1.2040696e+040
443.787	2.8543576e+008	1.2029964e+040
443.896	2.8543145e+008	1.2006289e+040
444.021	2.8541259e+008	1.2018586e+040
444.146	2.8540826e+008	1.2031694e+040
444.271	2.8537126e+008	1.2023073e+040
444.380	2.8536688e+008	1.2002826e+040
444.505	2.853484e+008	1.2015361e+040
444.630	2.8534417e+008	1.202798e+040
444.740	2.853039e+008	1.2019939e+040
444.865	2.8529986e+008	1.199832e+040
444.990	2.852845e+008	1.201107e+040
445.115	2.8528024e+008	1.2026038e+040
445.240	2.8524425e+008	1.2017503e+040
445.349	2.8524033e+008	1.1997236e+040
445.474	2.8522303e+008	1.2008787e+040
445.599	2.8521871e+008	1.2025697e+040
445.708	2.8519124e+008	1.2015851e+040
445.833	2.8518714e+008	1.1997464e+040
445.958	2.8516451e+008	1.2007845e+040
446.083	2.8516016e+008	1.2025033e+040
446.193	2.8513664e+008	1.2014356e+040
446.318	2.851326e+008	1.1996577e+040
446.443	2.8510679e+008	1.2006022e+040
446.568	2.8510232e+008	1.2025001e+040
446.693	2.8508302e+008	1.2012995e+040
446.802	2.8507908e+008	1.1996391e+040
446.927	2.850462e+008	1.2004394e+040
447.052	2.8504146e+008	1.2026703e+040
447.162	2.850272e+008	1.2012039e+040
447.287	2.8502318e+008	1.1997133e+040
